date,ville,latitude,longitude,T_min,T_max,pluie_mm,vent_kmh,ensoleillement_h,mois,type_plante,stade,humidite_sol,temperature_sol,N,P,K,kc,ET0,superficie_ha,eau_litres,eau_mm
2024-12-08,Marrakech,31.631,-8.008,9.9,22.7,0.0,10.7,9.05,12,Ail,mature,55.6,19.2,177.7,68.4,67.3,1.0,0.0,38.0,0.0,0.0
2024-12-09,Marrakech,31.631,-8.008,9.6,18.3,0.0,13.1,7.08,12,Carotte,fin,57.6,14.6,162.1,12.8,0.1,0.95,0.0,40.64,0.0,0.0
2024-12-10,Marrakech,31.631,-8.008,5.7,16.7,0.0,11.7,9.45,12,Olivier,fin,69.1,11.0,4.1,40.1,17.6,0.65,0.0,41.99,0.0,0.0
2024-12-11,Marrakech,31.631,-8.008,4.0,17.5,0.0,14.4,9.45,12,Tomate,fin,51.3,13.7,62.0,66.5,141.8,0.8,0.0,43.35,0.0,0.0
2024-12-12,Marrakech,31.631,-8.008,7.2,18.6,0.0,13.6,9.24,12,Oignon,fin,21.5,12.1,144.4,63.7,116.5,0.75,0.0,24.33,0.0,0.0
2024-12-13,Marrakech,31.631,-8.008,9.8,19.5,0.0,10.4,9.12,12,Ail,fin,40.5,15.2,73.4,34.4,133.5,0.7,0.0,44.3,0.0,0.0
2024-12-14,Marrakech,31.631,-8.008,7.6,23.9,0.0,10.6,9.0,12,Carotte,mature,15.0,14.5,28.9,48.3,118.2,1.05,0.0,20.44,0.0,0.0
2024-12-15,Marrakech,31.631,-8.008,9.4,24.1,0.0,11.1,7.28,12,Olivier,fin,42.4,17.5,21.4,32.5,39.2,0.65,0.0,15.29,0.0,0.0
2024-12-16,Marrakech,31.631,-8.008,10.5,26.6,0.0,12.2,8.77,12,Tomate,jeune,33.9,18.6,189.3,31.1,86.0,0.6,0.0,3.36,0.0,0.0
2024-12-17,Marrakech,31.631,-8.008,12.3,25.3,0.0,11.3,9.13,12,Oignon,fin,42.0,17.0,82.9,37.6,1.3,0.75,0.0,1.54,0.0,0.0
2024-12-18,Marrakech,31.631,-8.008,10.8,25.2,0.0,9.2,9.3,12,Ail,mature,35.2,16.7,88.6,39.8,145.6,1.0,0.0,42.81,0.0,0.0
2024-12-19,Marrakech,31.631,-8.008,8.6,24.2,0.0,9.7,9.3,12,Carotte,mature,15.9,13.7,28.2,72.3,117.9,1.05,0.0,29.0,0.0,0.0
2024-12-20,Marrakech,31.631,-8.008,8.8,22.0,0.0,14.8,9.3,12,Olivier,fin,65.4,15.1,186.6,50.4,7.1,0.65,0.0,18.65,0.0,0.0
2024-12-21,Marrakech,31.631,-8.008,11.2,16.6,2.6,14.8,5.33,12,Tomate,jeune,71.2,14.5,71.9,33.6,84.0,0.6,0.0,31.47,0.0,0.0
2024-12-22,Marrakech,31.631,-8.008,8.0,18.6,0.0,6.8,7.02,12,Oignon,jeune,54.3,14.8,122.7,17.3,131.6,0.7,0.0,19.38,0.0,0.0
2024-12-23,Marrakech,31.631,-8.008,6.2,20.1,0.0,6.4,9.39,12,Ail,fin,63.1,11.1,50.5,53.4,8.5,0.7,0.0,5.5,0.0,0.0
2024-12-24,Marrakech,31.631,-8.008,6.3,22.5,0.0,10.8,9.3,12,Carotte,mature,20.4,15.4,8.8,79.1,110.8,1.05,0.0,15.77,0.0,0.0
2024-12-25,Marrakech,31.631,-8.008,7.6,24.8,0.1,10.4,9.47,12,Olivier,jeune,28.2,14.9,191.2,74.6,127.6,0.45,0.0,16.95,0.0,0.0
2024-12-26,Marrakech,31.631,-8.008,7.2,25.0,0.0,9.4,9.38,12,Tomate,jeune,74.7,13.3,44.8,91.5,105.9,0.6,0.0,45.21,0.0,0.0
2024-12-27,Marrakech,31.631,-8.008,11.0,21.8,0.0,13.0,9.0,12,Oignon,mature,71.9,15.4,184.5,42.3,56.2,1.05,0.0,14.26,0.0,0.0
2024-12-28,Marrakech,31.631,-8.008,8.2,21.1,3.6,14.1,8.83,12,Ail,mature,31.4,16.8,4.1,64.3,34.5,1.0,0.0,29.14,0.0,0.0
2024-12-29,Marrakech,31.631,-8.008,9.8,19.6,5.5,14.1,9.05,12,Carotte,jeune,44.5,15.5,179.8,40.3,132.0,0.7,0.0,45.36,0.0,0.0
2024-12-30,Marrakech,31.631,-8.008,8.4,17.4,4.7,12.9,9.15,12,Olivier,jeune,43.4,13.9,169.4,90.7,39.9,0.45,0.0,37.35,0.0,0.0
2024-12-31,Marrakech,31.631,-8.008,6.0,17.2,3.7,6.0,9.37,12,Tomate,fin,62.1,9.2,77.4,66.8,107.9,0.8,0.0,45.95,0.0,0.0
2025-01-01,Marrakech,31.631,-8.008,6.8,18.0,0.0,13.6,9.56,1,Oignon,jeune,65.6,10.2,161.2,33.6,13.9,0.7,0.0,49.76,0.0,0.0
2025-01-02,Marrakech,31.631,-8.008,4.2,19.5,0.0,8.8,9.66,1,Ail,mature,65.4,11.5,146.7,55.6,81.0,1.0,0.0,31.58,0.0,0.0
2025-01-03,Marrakech,31.631,-8.008,4.6,20.4,0.0,8.9,9.67,1,Carotte,jeune,26.4,10.4,90.6,48.4,135.8,0.7,0.0,37.25,0.0,0.0
2025-01-04,Marrakech,31.631,-8.008,4.8,20.1,0.0,7.6,9.09,1,Olivier,jeune,23.5,9.9,130.0,36.2,92.4,0.45,0.0,33.37,0.0,0.0
2025-01-05,Marrakech,31.631,-8.008,6.8,20.2,0.0,8.9,9.7,1,Tomate,fin,60.2,14.8,183.1,54.2,3.6,0.8,0.0,35.41,0.0,0.0
2025-01-06,Marrakech,31.631,-8.008,9.9,19.7,1.2,11.1,9.44,1,Oignon,mature,73.3,13.3,11.4,40.1,130.7,1.05,0.0,38.64,0.0,0.0
2025-01-07,Marrakech,31.631,-8.008,9.2,21.6,0.0,9.9,9.73,1,Ail,jeune,64.9,13.4,164.1,39.5,99.8,0.7,0.0,30.28,0.0,0.0
2025-01-08,Marrakech,31.631,-8.008,8.1,21.6,0.0,9.4,9.68,1,Carotte,mature,31.0,12.7,190.8,51.1,93.2,1.05,0.0,29.37,0.0,0.0
2025-01-09,Marrakech,31.631,-8.008,7.8,23.5,0.0,11.2,9.75,1,Olivier,fin,50.0,17.2,35.8,14.2,112.0,0.65,0.0,43.65,0.0,0.0
2025-01-10,Marrakech,31.631,-8.008,7.3,24.2,0.0,11.4,9.76,1,Tomate,mature,15.8,13.6,80.7,26.4,143.9,1.15,0.0,40.13,0.0,0.0
2025-01-11,Marrakech,31.631,-8.008,8.6,24.5,0.0,12.2,9.63,1,Oignon,mature,42.3,19.4,144.6,44.1,77.1,1.05,0.0,13.09,0.0,0.0
2025-01-12,Marrakech,31.631,-8.008,9.2,22.9,0.0,12.4,9.79,1,Ail,mature,28.9,17.8,157.2,92.8,108.5,1.0,0.0,13.12,0.0,0.0
2025-01-13,Marrakech,31.631,-8.008,9.1,21.9,0.0,17.4,9.8,1,Carotte,mature,40.1,15.3,134.8,83.9,100.3,1.05,0.0,3.62,0.0,0.0
2025-01-14,Marrakech,31.631,-8.008,5.0,19.7,0.0,12.0,9.76,1,Olivier,mature,34.9,13.7,196.9,11.4,127.8,0.7,0.0,37.94,0.0,0.0
2025-01-15,Marrakech,31.631,-8.008,3.5,18.5,0.0,12.2,9.91,1,Tomate,mature,22.2,9.6,34.7,24.8,38.3,1.15,0.0,28.96,0.0,0.0
2025-01-16,Marrakech,31.631,-8.008,2.8,18.4,0.0,9.9,9.93,1,Oignon,jeune,43.0,11.4,90.9,7.0,28.2,0.7,0.0,14.53,0.0,0.0
2025-01-17,Marrakech,31.631,-8.008,4.2,17.2,0.0,7.5,9.94,1,Ail,mature,38.1,10.9,93.3,43.4,24.7,1.0,0.0,20.78,0.0,0.0
2025-01-18,Marrakech,31.631,-8.008,5.8,18.5,0.0,11.0,9.87,1,Carotte,fin,39.5,13.2,105.3,87.4,35.9,0.95,0.0,1.41,0.0,0.0
2025-01-19,Marrakech,31.631,-8.008,5.3,19.0,0.0,11.2,9.96,1,Olivier,fin,59.7,14.2,179.3,93.7,94.5,0.65,0.0,9.28,0.0,0.0
2025-01-20,Marrakech,31.631,-8.008,6.4,22.0,0.0,8.3,9.89,1,Tomate,mature,34.0,12.8,175.6,18.4,30.4,1.15,0.0,21.03,0.0,0.0
2025-01-21,Marrakech,31.631,-8.008,9.2,26.7,0.0,12.6,9.99,1,Oignon,fin,23.1,19.6,131.8,65.0,110.5,0.75,0.0,3.74,0.0,0.0
2025-01-22,Marrakech,31.631,-8.008,8.9,25.8,0.0,18.5,9.89,1,Ail,jeune,72.6,18.6,121.1,22.9,83.3,0.7,0.0,2.68,0.0,0.0
2025-01-23,Marrakech,31.631,-8.008,8.6,23.0,0.0,14.6,10.01,1,Carotte,jeune,31.2,13.3,128.9,9.1,112.6,0.7,0.0,4.78,0.0,0.0
2025-01-24,Marrakech,31.631,-8.008,7.2,24.0,0.0,9.8,10.02,1,Olivier,jeune,33.4,15.2,167.6,10.7,98.6,0.45,0.0,8.1,0.0,0.0
2025-01-25,Marrakech,31.631,-8.008,7.2,23.8,0.0,10.9,10.03,1,Tomate,mature,47.5,14.2,158.6,58.4,15.2,1.15,0.0,28.62,0.0,0.0
2025-01-26,Marrakech,31.631,-8.008,8.4,23.5,0.0,8.2,10.04,1,Oignon,fin,50.8,17.7,59.0,74.4,59.6,0.75,0.0,20.67,0.0,0.0
2025-01-27,Marrakech,31.631,-8.008,8.2,24.9,0.0,14.1,10.05,1,Ail,fin,69.3,14.3,117.7,74.5,139.5,0.7,0.0,49.07,0.0,0.0
2025-01-28,Marrakech,31.631,-8.008,11.9,21.6,0.0,15.2,8.94,1,Carotte,jeune,61.0,17.3,42.2,34.9,27.5,0.7,0.0,20.55,0.0,0.0
2025-01-29,Marrakech,31.631,-8.008,8.3,24.4,0.0,14.2,9.65,1,Olivier,jeune,28.7,13.5,184.3,8.8,81.7,0.45,0.0,26.79,0.0,0.0
2025-01-30,Marrakech,31.631,-8.008,8.3,14.9,6.3,17.6,10.08,1,Tomate,fin,69.8,10.9,127.3,26.7,60.6,0.8,0.0,2.36,0.0,0.0
2025-01-31,Marrakech,31.631,-8.008,5.2,16.3,0.0,16.1,10.15,1,Oignon,mature,40.3,12.2,146.7,34.9,137.1,1.05,0.0,27.44,0.0,0.0
2025-02-01,Marrakech,31.631,-8.008,4.6,18.1,0.0,10.8,10.22,2,Ail,fin,67.5,13.1,32.1,41.2,140.8,0.7,0.0,30.39,0.0,0.0
2025-02-02,Marrakech,31.631,-8.008,5.3,19.1,0.0,14.2,9.52,2,Carotte,jeune,70.1,10.0,138.7,94.0,32.4,0.7,0.0,26.1,0.0,0.0
2025-02-03,Marrakech,31.631,-8.008,6.6,19.2,0.0,18.4,10.21,2,Olivier,jeune,53.7,11.7,186.1,86.5,131.6,0.45,0.0,2.58,0.0,0.0
2025-02-04,Marrakech,31.631,-8.008,7.7,18.1,0.0,12.8,10.2,2,Tomate,jeune,63.0,13.7,17.7,67.3,57.4,0.6,0.0,9.48,0.0,0.0
2025-02-05,Marrakech,31.631,-8.008,5.4,21.5,0.0,13.4,10.28,2,Oignon,mature,54.2,15.8,53.6,71.6,19.3,1.05,0.0,3.84,0.0,0.0
2025-02-06,Marrakech,31.631,-8.008,6.3,22.5,0.0,12.5,10.35,2,Ail,jeune,49.8,12.8,61.3,67.0,108.6,0.7,0.0,4.15,0.0,0.0
2025-02-07,Marrakech,31.631,-8.008,5.7,22.0,0.0,11.2,10.34,2,Carotte,fin,28.1,11.6,121.4,29.0,95.1,0.95,0.0,31.08,0.0,0.0
2025-02-08,Marrakech,31.631,-8.008,5.5,22.5,0.0,11.2,10.41,2,Olivier,mature,34.5,13.1,156.9,19.2,109.4,0.7,0.0,12.29,0.0,0.0
2025-02-09,Marrakech,31.631,-8.008,6.6,23.8,0.0,9.2,10.4,2,Tomate,mature,43.5,15.7,30.7,46.8,55.0,1.15,0.0,47.35,0.0,0.0
2025-02-10,Marrakech,31.631,-8.008,6.3,23.6,0.0,13.1,10.47,2,Oignon,mature,29.2,12.4,102.4,9.0,100.9,1.05,0.0,33.06,0.0,0.0
2025-02-11,Marrakech,31.631,-8.008,7.3,23.8,0.0,12.5,10.23,2,Ail,jeune,15.5,14.2,153.6,30.1,143.3,0.7,0.0,20.75,0.0,0.0
2025-02-12,Marrakech,31.631,-8.008,7.9,23.6,0.0,11.1,10.53,2,Carotte,fin,47.2,18.2,183.9,21.0,112.2,0.95,0.0,14.12,0.0,0.0
2025-02-13,Marrakech,31.631,-8.008,8.2,24.7,0.0,10.2,10.6,2,Olivier,mature,25.7,15.1,180.8,52.5,80.8,0.7,0.0,19.65,0.0,0.0
2025-02-14,Marrakech,31.631,-8.008,7.9,25.6,0.0,11.9,10.59,2,Tomate,jeune,68.0,16.8,25.7,31.0,60.4,0.6,0.0,7.23,0.0,0.0
2025-02-15,Marrakech,31.631,-8.008,9.6,27.9,1.5,25.7,7.76,2,Oignon,mature,29.4,19.3,163.5,22.8,32.5,1.05,0.0,7.64,0.0,0.0
2025-02-16,Marrakech,31.631,-8.008,9.0,16.8,4.5,22.9,5.33,2,Ail,mature,24.8,13.3,122.6,33.7,78.4,1.0,0.0,1.74,0.0,0.0
2025-02-17,Marrakech,31.631,-8.008,10.4,21.1,0.0,7.2,9.57,2,Carotte,fin,38.1,16.4,149.4,31.5,54.3,0.95,0.0,3.67,0.0,0.0
2025-02-18,Marrakech,31.631,-8.008,8.2,20.2,2.2,18.9,5.4,2,Olivier,mature,29.8,13.9,32.9,81.0,92.8,0.7,0.0,14.6,0.0,0.0
2025-02-19,Marrakech,31.631,-8.008,9.9,17.9,1.9,11.7,9.05,2,Tomate,mature,44.2,12.4,71.2,98.4,36.1,1.15,0.0,32.05,0.0,0.0
2025-02-20,Marrakech,31.631,-8.008,8.8,22.6,0.0,9.8,10.54,2,Oignon,fin,73.0,15.6,12.9,36.4,145.1,0.75,0.0,47.16,0.0,0.0
2025-02-21,Marrakech,31.631,-8.008,9.9,25.1,0.0,14.8,10.81,2,Ail,mature,39.4,19.7,139.3,25.9,37.2,1.0,0.0,36.93,0.0,0.0
2025-02-22,Marrakech,31.631,-8.008,12.6,22.9,0.0,16.5,10.13,2,Carotte,jeune,72.4,18.0,195.7,4.3,123.4,0.7,0.0,0.95,0.0,0.0
2025-02-23,Marrakech,31.631,-8.008,11.4,22.0,0.0,15.3,10.35,2,Olivier,fin,57.6,14.7,39.6,59.6,49.8,0.65,0.0,44.3,0.0,0.0
2025-02-24,Marrakech,31.631,-8.008,7.4,24.8,0.0,11.0,10.86,2,Tomate,jeune,34.4,14.3,151.5,69.8,91.8,0.6,0.0,16.09,0.0,0.0
2025-02-25,Marrakech,31.631,-8.008,7.9,24.9,0.0,16.5,10.88,2,Oignon,fin,65.1,18.7,186.4,81.9,72.2,0.75,0.0,29.92,0.0,0.0
2025-02-26,Marrakech,31.631,-8.008,9.2,25.0,0.0,17.5,10.9,2,Ail,jeune,69.2,19.7,177.2,79.2,20.4,0.7,0.0,2.45,0.0,0.0
2025-02-27,Marrakech,31.631,-8.008,10.1,21.0,0.0,12.2,6.0,2,Carotte,mature,52.6,12.6,11.9,1.4,30.6,1.05,0.0,20.57,0.0,0.0
2025-02-28,Marrakech,31.631,-8.008,9.4,17.0,9.8,23.1,6.75,2,Olivier,jeune,15.1,14.6,37.4,23.6,49.1,0.45,0.0,45.42,0.0,0.0
2025-03-01,Marrakech,31.631,-8.008,8.8,18.0,1.1,15.8,10.96,3,Tomate,fin,53.5,15.3,92.2,25.3,83.5,0.8,0.0,12.96,0.0,0.0
2025-03-02,Marrakech,31.631,-8.008,8.4,19.5,0.0,8.0,9.98,3,Oignon,fin,63.5,11.8,84.3,36.2,113.2,0.75,0.01,38.96,3896.0,0.01
2025-03-03,Marrakech,31.631,-8.008,9.1,20.2,3.8,14.1,7.05,3,Ail,jeune,47.8,13.0,89.8,50.2,32.1,0.7,0.0,34.81,0.0,0.0
2025-03-04,Marrakech,31.631,-8.008,10.7,20.1,17.1,16.1,10.1,3,Carotte,fin,55.0,13.5,159.3,62.3,99.4,0.95,0.01,29.69,0.0,0.0
2025-03-05,Marrakech,31.631,-8.008,11.5,18.2,5.6,13.3,9.47,3,Olivier,mature,63.5,14.1,74.2,80.9,71.5,0.7,0.01,28.41,0.0,0.0
2025-03-06,Marrakech,31.631,-8.008,8.3,18.0,7.4,12.4,10.53,3,Tomate,mature,39.3,14.6,133.2,6.9,97.7,1.15,0.0,20.74,0.0,0.0
2025-03-07,Marrakech,31.631,-8.008,9.6,21.8,0.0,15.1,9.0,3,Oignon,jeune,27.0,16.9,68.7,38.7,35.0,0.7,0.01,22.25,2225.0,0.01
2025-03-08,Marrakech,31.631,-8.008,8.6,18.4,6.1,27.5,6.04,3,Ail,fin,27.4,14.0,141.3,13.5,46.7,0.7,0.01,25.49,0.0,0.0
2025-03-09,Marrakech,31.631,-8.008,9.9,18.7,0.1,24.9,11.0,3,Carotte,fin,29.0,15.9,146.6,95.1,9.8,0.95,0.02,8.93,0.0,0.0
2025-03-10,Marrakech,31.631,-8.008,11.6,19.5,2.9,26.8,10.51,3,Olivier,fin,29.8,17.9,185.7,15.8,99.6,0.65,0.02,32.29,0.0,0.0
2025-03-11,Marrakech,31.631,-8.008,10.4,21.0,0.1,21.0,10.28,3,Tomate,jeune,16.6,14.5,173.5,74.1,55.5,0.6,0.01,31.19,0.0,0.0
2025-03-12,Marrakech,31.631,-8.008,9.6,23.2,0.0,18.4,11.02,3,Oignon,jeune,57.7,14.2,199.1,62.6,92.1,0.7,0.03,33.4,6680.0,0.02
2025-03-13,Marrakech,31.631,-8.008,12.4,20.0,0.0,30.0,11.09,3,Ail,fin,47.1,14.4,147.4,22.3,15.7,0.7,0.03,45.6,9120.0,0.02
2025-03-14,Marrakech,31.631,-8.008,10.3,17.5,4.3,27.9,11.0,3,Carotte,mature,35.0,11.7,134.7,44.8,116.2,1.05,0.01,21.95,0.0,0.0
2025-03-15,Marrakech,31.631,-8.008,8.9,19.0,0.4,10.6,11.07,3,Olivier,fin,34.8,16.9,199.4,98.2,71.9,0.65,0.03,45.81,0.0,0.0
2025-03-16,Marrakech,31.631,-8.008,8.4,20.9,0.1,10.0,10.29,3,Tomate,fin,25.9,14.7,170.0,34.0,124.5,0.8,0.05,26.95,0.0,0.0
2025-03-17,Marrakech,31.631,-8.008,8.9,24.1,0.0,34.9,11.14,3,Oignon,mature,59.8,15.7,93.9,53.6,54.4,1.05,0.06,16.23,9738.0,0.06
2025-03-18,Marrakech,31.631,-8.008,10.9,22.5,0.9,16.6,11.21,3,Ail,fin,19.0,16.4,83.9,52.3,136.3,0.7,0.05,19.19,0.0,0.0
2025-03-19,Marrakech,31.631,-8.008,9.6,25.0,0.0,14.8,11.2,3,Carotte,jeune,32.1,17.7,176.3,36.0,135.4,0.7,0.06,4.47,1788.0,0.04
2025-03-20,Marrakech,31.631,-8.008,11.7,28.0,0.0,24.3,11.27,3,Olivier,mature,60.9,22.4,14.3,63.9,130.6,0.7,0.07,43.18,21590.0,0.05
2025-03-21,Marrakech,31.631,-8.008,13.1,21.2,0.4,15.5,9.17,3,Tomate,mature,51.0,17.2,90.4,5.6,121.4,1.15,0.04,34.43,0.0,0.0
2025-03-22,Marrakech,31.631,-8.008,13.1,21.4,0.0,17.6,10.03,3,Oignon,mature,34.4,14.4,30.9,52.4,73.1,1.05,0.03,30.61,9183.0,0.03
2025-03-23,Marrakech,31.631,-8.008,11.6,19.8,0.0,13.5,11.1,3,Ail,mature,44.7,14.2,171.6,37.2,38.2,1.0,0.03,7.19,2157.0,0.03
2025-03-24,Marrakech,31.631,-8.008,11.4,21.5,0.0,18.6,11.25,3,Carotte,jeune,39.8,18.1,20.7,54.1,136.2,0.7,0.03,30.25,6050.0,0.02
2025-03-25,Marrakech,31.631,-8.008,8.4,21.4,0.0,17.5,11.39,3,Olivier,jeune,36.5,13.2,106.0,27.7,122.1,0.45,0.03,28.57,2857.0,0.01
2025-03-26,Marrakech,31.631,-8.008,8.6,24.8,0.0,16.3,11.54,3,Tomate,fin,51.8,19.6,144.9,50.9,58.6,0.8,0.04,8.99,2697.0,0.03
2025-03-27,Marrakech,31.631,-8.008,10.1,27.9,0.0,14.3,11.23,3,Oignon,fin,74.6,19.1,75.1,48.1,43.2,0.75,0.05,1.29,516.0,0.04
2025-03-28,Marrakech,31.631,-8.008,12.8,31.0,0.0,19.0,11.64,3,Ail,mature,33.4,21.1,108.4,84.6,90.3,1.0,0.06,31.3,18780.0,0.06
2025-03-29,Marrakech,31.631,-8.008,14.6,33.3,0.0,17.1,11.67,3,Carotte,mature,30.2,26.8,127.5,38.0,2.1,1.05,0.06,17.24,10344.0,0.06
2025-03-30,Marrakech,31.631,-8.008,14.8,33.5,0.0,18.6,11.76,3,Olivier,mature,59.1,23.4,125.1,32.0,127.9,0.7,0.06,16.64,6656.0,0.04
2025-03-31,Marrakech,31.631,-8.008,15.6,28.4,0.0,16.2,11.6,3,Tomate,fin,40.0,21.6,184.0,10.3,26.2,0.8,0.05,34.31,13724.0,0.04
2025-04-01,Marrakech,31.631,-8.008,12.9,24.8,0.2,18.6,11.81,4,Oignon,jeune,61.8,16.6,13.6,11.1,86.3,0.7,0.03,42.79,0.0,0.0
2025-04-02,Marrakech,31.631,-8.008,13.1,24.0,0.0,22.6,11.12,4,Ail,mature,44.3,19.8,3.1,56.3,20.7,1.0,0.03,14.55,4365.0,0.03
2025-04-03,Marrakech,31.631,-8.008,13.9,28.2,0.0,20.8,11.42,4,Carotte,fin,36.5,23.0,9.5,92.8,7.3,0.95,0.03,9.03,2709.0,0.03
2025-04-04,Marrakech,31.631,-8.008,13.9,25.6,0.0,19.5,11.54,4,Olivier,fin,17.4,21.3,198.7,54.2,113.6,0.65,0.03,37.1,7420.0,0.02
2025-04-05,Marrakech,31.631,-8.008,13.9,24.7,0.0,21.6,10.95,4,Tomate,mature,19.3,17.9,193.0,41.7,63.6,1.15,0.02,34.49,6898.0,0.02
2025-04-06,Marrakech,31.631,-8.008,12.9,26.5,0.0,19.9,11.95,4,Oignon,fin,16.0,21.0,87.1,13.8,115.1,0.75,0.02,17.85,3570.0,0.02
2025-04-07,Marrakech,31.631,-8.008,12.7,30.5,0.0,15.3,12.25,4,Ail,jeune,72.0,20.8,74.8,66.1,8.8,0.7,0.03,49.73,9946.0,0.02
2025-04-08,Marrakech,31.631,-8.008,15.9,36.8,0.0,27.0,12.08,4,Carotte,mature,21.5,24.1,121.6,37.2,32.9,1.05,0.03,20.09,6027.0,0.03
2025-04-09,Marrakech,31.631,-8.008,17.5,34.4,0.9,33.2,7.54,4,Olivier,mature,37.3,25.2,103.7,7.8,88.1,0.7,0.01,38.81,0.0,0.0
2025-04-10,Marrakech,31.631,-8.008,16.1,28.5,0.0,18.9,8.55,4,Tomate,jeune,49.3,21.8,25.5,37.6,105.9,0.6,0.01,2.86,286.0,0.01
2025-04-11,Marrakech,31.631,-8.008,14.4,28.6,0.1,17.2,11.89,4,Oignon,mature,28.5,19.9,17.1,96.5,26.5,1.05,0.02,5.93,0.0,0.0
2025-04-12,Marrakech,31.631,-8.008,15.1,24.4,20.4,11.5,8.88,4,Ail,jeune,61.1,19.7,61.0,57.2,131.7,0.7,0.01,47.94,0.0,0.0
2025-04-13,Marrakech,31.631,-8.008,12.7,21.8,10.7,17.6,12.01,4,Carotte,jeune,50.5,18.9,150.7,93.0,74.5,0.7,0.02,17.76,0.0,0.0
2025-04-14,Marrakech,31.631,-8.008,14.0,22.5,3.0,13.8,12.27,4,Olivier,mature,61.9,16.9,198.7,16.7,126.6,0.7,0.03,13.68,0.0,0.0
2025-04-15,Marrakech,31.631,-8.008,12.9,20.2,1.2,14.6,12.22,4,Tomate,fin,23.4,14.8,180.4,98.0,118.3,0.8,0.03,44.5,0.0,0.0
2025-04-16,Marrakech,31.631,-8.008,11.9,21.0,0.0,16.5,11.91,4,Oignon,mature,42.6,14.8,108.8,57.6,4.3,1.05,0.03,1.0,300.0,0.03
2025-04-17,Marrakech,31.631,-8.008,9.3,26.9,0.0,14.7,11.82,4,Ail,jeune,47.6,18.8,110.0,26.2,129.8,0.7,0.04,36.55,10965.0,0.03
2025-04-18,Marrakech,31.631,-8.008,13.1,31.0,0.0,19.5,12.92,4,Carotte,jeune,54.6,21.4,68.8,63.6,119.3,0.7,0.04,3.97,1191.0,0.03
2025-04-19,Marrakech,31.631,-8.008,13.6,23.1,0.0,16.8,5.54,4,Olivier,jeune,58.4,16.3,108.8,90.9,128.7,0.45,0.03,2.99,299.0,0.01
2025-04-20,Marrakech,31.631,-8.008,13.1,22.6,0.0,18.5,10.56,4,Tomate,fin,73.7,17.3,121.2,29.5,70.0,0.8,0.02,1.31,262.0,0.02
2025-04-21,Marrakech,31.631,-8.008,10.3,27.8,0.0,20.6,12.99,4,Oignon,mature,37.0,22.0,53.7,76.9,3.3,1.05,0.03,1.21,363.0,0.03
2025-04-22,Marrakech,31.631,-8.008,12.1,28.5,0.0,18.3,13.0,4,Ail,mature,72.3,17.6,45.9,18.9,36.8,1.0,0.03,38.85,11655.0,0.03
2025-04-23,Marrakech,31.631,-8.008,13.9,33.3,0.0,16.1,12.64,4,Carotte,mature,56.5,22.0,91.1,22.7,78.7,1.05,0.03,33.32,9996.0,0.03
2025-04-24,Marrakech,31.631,-8.008,16.3,31.4,0.1,15.1,12.9,4,Olivier,fin,69.1,25.7,119.5,35.0,74.8,0.65,0.03,35.9,0.0,0.0
2025-04-25,Marrakech,31.631,-8.008,15.6,27.9,3.4,17.1,12.26,4,Tomate,jeune,59.3,21.7,191.1,91.5,74.8,0.6,0.02,16.87,0.0,0.0
2025-04-26,Marrakech,31.631,-8.008,14.7,29.5,0.0,19.7,12.37,4,Oignon,mature,30.5,22.0,158.4,50.5,91.8,1.05,0.02,18.37,3674.0,0.02
2025-04-27,Marrakech,31.631,-8.008,15.9,35.2,0.0,16.8,13.0,4,Ail,jeune,65.5,25.6,136.6,27.9,129.8,0.7,0.02,9.93,993.0,0.01
2025-04-28,Marrakech,31.631,-8.008,15.9,31.5,0.0,16.2,13.0,4,Carotte,mature,68.8,21.0,12.2,49.9,95.1,1.05,0.02,16.63,3326.0,0.02
2025-04-29,Marrakech,31.631,-8.008,13.4,26.3,0.0,17.3,11.12,4,Olivier,mature,33.2,19.9,150.2,32.1,43.1,0.7,0.01,31.89,3189.0,0.01
2025-04-30,Marrakech,31.631,-8.008,14.4,20.5,0.9,13.0,6.44,4,Tomate,fin,39.3,15.5,19.0,78.4,129.8,0.8,0.01,29.16,0.0,0.0
2025-05-01,Marrakech,31.631,-8.008,10.1,27.0,0.0,18.4,13.0,5,Oignon,jeune,20.8,19.0,76.6,22.0,78.4,0.7,0.01,39.02,3902.0,0.01
2025-05-02,Marrakech,31.631,-8.008,12.6,27.0,0.0,19.5,13.0,5,Ail,mature,22.8,22.5,113.6,97.7,12.9,1.0,0.01,22.53,2253.0,0.01
2025-05-03,Marrakech,31.631,-8.008,16.1,26.0,0.0,16.7,10.05,5,Carotte,jeune,49.5,24.0,18.1,73.3,26.0,0.7,0.01,41.25,4125.0,0.01
2025-05-04,Marrakech,31.631,-8.008,15.6,27.7,0.0,17.7,11.42,5,Olivier,fin,24.2,22.7,67.5,1.1,72.1,0.65,0.01,7.28,728.0,0.01
2025-05-05,Marrakech,31.631,-8.008,14.4,27.4,0.0,20.6,13.0,5,Tomate,jeune,33.3,20.1,43.5,6.1,74.7,0.6,0.01,39.81,3981.0,0.01
2025-05-06,Marrakech,31.631,-8.008,14.1,28.3,0.0,18.3,11.34,5,Oignon,mature,33.5,20.5,6.6,37.5,124.8,1.05,0.0,43.21,0.0,0.0
