date,ville,latitude,longitude,T_min,T_max,pluie_mm,vent_kmh,ensoleillement_h,mois,type_plante,stade,humidite_sol,temperature_sol,N,P,K,kc,ET0,superficie_ha,eau_litres,eau_mm,saison,amplitude_thermique,fertilite_sol,type_culture
2021-10-14,Ouarzazate,30.919,-6.893,14.7,28.0,0.0,14.9,10.89,10,Grenadier,fin,27.9,20.5,171.4,76.8,46.4,0.65,0.0,32.52,0.0,0.0,automne,13.3,294.6,arbre
2021-10-17,Ouarzazate,30.919,-6.893,13.9,31.1,0.0,19.4,10.86,10,Dattier,jeune,27.4,19.9,197.6,28.1,45.2,0.9,0.0,31.81,0.0,0.0,automne,17.2,270.9,arbre
2021-10-18,Ouarzazate,30.919,-6.893,14.8,30.0,0.0,15.1,10.81,10,Amandier,jeune,29.7,24.9,11.7,45.8,104.0,0.45,0.0,29.61,0.0,0.0,automne,15.2,161.5,arbre
2021-10-19,Ouarzazate,30.919,-6.893,14.6,28.5,0.0,17.6,10.8,10,Grenadier,mature,68.6,21.9,67.9,92.7,52.0,0.9,0.0,49.26,0.0,0.0,automne,13.9,212.6,arbre
2021-10-22,Ouarzazate,30.919,-6.893,12.5,26.8,0.0,26.0,10.74,10,Dattier,mature,48.9,19.6,151.8,83.7,4.6,1.0,0.0,23.86,0.0,0.0,automne,14.3,240.1,arbre
2021-10-23,Ouarzazate,30.919,-6.893,11.2,27.0,0.0,22.7,10.73,10,Amandier,fin,17.6,21.6,73.7,3.2,121.4,0.65,0.0,10.11,0.0,0.0,automne,15.8,198.3,arbre
2021-10-24,Ouarzazate,30.919,-6.893,11.2,27.2,0.0,21.7,10.0,10,Grenadier,mature,34.1,21.7,51.5,1.0,30.8,0.9,0.0,42.5,0.0,0.0,automne,16.0,83.3,arbre
2021-10-27,Ouarzazate,30.919,-6.893,11.8,23.5,0.3,22.7,9.87,10,Dattier,mature,35.6,17.5,61.7,20.3,19.5,1.0,0.0,49.39,0.0,0.0,automne,11.7,101.5,arbre
2021-10-28,Ouarzazate,30.919,-6.893,8.2,22.4,0.0,12.3,10.38,10,Amandier,mature,69.1,12.5,31.6,76.6,78.6,0.9,0.0,28.93,0.0,0.0,automne,14.2,186.8,arbre
2021-10-29,Ouarzazate,30.919,-6.893,8.9,24.2,0.0,12.0,10.54,10,Grenadier,mature,44.3,13.9,188.5,12.9,89.6,0.9,0.0,39.58,0.0,0.0,automne,15.3,291.0,arbre
2021-11-01,Ouarzazate,30.919,-6.893,11.4,28.8,0.0,16.3,10.41,11,Dattier,fin,46.0,21.4,178.4,5.6,28.1,0.95,0.0,3.4,0.0,0.0,automne,17.4,212.1,arbre
2021-11-02,Ouarzazate,30.919,-6.893,11.9,29.0,0.0,28.5,10.42,11,Amandier,mature,64.0,20.1,44.2,65.2,95.9,0.9,0.0,14.34,0.0,0.0,automne,17.1,205.3,arbre
2021-11-03,Ouarzazate,30.919,-6.893,12.3,26.1,0.0,20.3,10.27,11,Grenadier,fin,47.2,21.2,152.7,69.6,62.4,0.65,0.0,33.42,0.0,0.0,automne,13.8,284.7,arbre
2021-11-06,Ouarzazate,30.919,-6.893,5.4,20.6,0.0,11.2,10.29,11,Dattier,mature,65.3,12.7,143.7,83.2,58.8,1.0,0.0,25.91,0.0,0.0,automne,15.2,285.7,arbre
2021-11-07,Ouarzazate,30.919,-6.893,5.2,15.0,5.2,28.5,9.22,11,Amandier,jeune,45.9,9.0,174.3,71.3,74.0,0.45,0.0,34.31,0.0,0.0,automne,9.8,319.6,arbre
2021-11-08,Ouarzazate,30.919,-6.893,1.6,19.0,0.0,20.5,10.23,11,Grenadier,fin,47.4,12.2,166.7,63.4,49.1,0.65,0.0,2.96,0.0,0.0,automne,17.4,279.2,arbre
2021-11-11,Ouarzazate,30.919,-6.893,5.3,21.4,0.0,16.2,10.01,11,Dattier,fin,62.0,10.8,196.5,78.4,131.4,0.95,0.0,25.65,0.0,0.0,automne,16.1,406.3,arbre
2021-11-12,Ouarzazate,30.919,-6.893,5.3,20.8,0.0,15.9,10.17,11,Amandier,fin,26.2,12.1,113.2,21.8,74.6,0.65,0.0,1.02,0.0,0.0,automne,15.5,209.6,arbre
2021-11-13,Ouarzazate,30.919,-6.893,4.4,20.6,0.0,26.8,10.1,11,Grenadier,mature,55.4,12.1,142.9,83.4,2.9,0.9,0.0,25.17,0.0,0.0,automne,16.2,229.2,arbre
2021-11-16,Ouarzazate,30.919,-6.893,4.4,20.8,0.0,18.2,10.11,11,Dattier,fin,33.4,13.8,175.1,12.8,16.9,0.95,0.0,2.01,0.0,0.0,automne,16.4,204.8,arbre
2021-11-17,Ouarzazate,30.919,-6.893,4.0,18.5,0.0,20.9,10.03,11,Amandier,fin,51.4,9.0,188.7,65.3,38.4,0.65,0.0,14.34,0.0,0.0,automne,14.5,292.4,arbre
2021-11-18,Ouarzazate,30.919,-6.893,5.1,17.5,0.0,19.5,9.98,11,Grenadier,mature,42.6,8.3,187.4,10.3,39.8,0.9,0.0,22.87,0.0,0.0,automne,12.4,237.5,arbre
2021-11-21,Ouarzazate,30.919,-6.893,4.6,15.1,0.0,9.2,9.74,11,Dattier,jeune,66.6,10.7,101.6,44.0,15.8,0.9,0.0,26.03,0.0,0.0,automne,10.5,161.4,arbre
2021-11-22,Ouarzazate,30.919,-6.893,7.1,19.1,0.0,20.8,9.78,11,Amandier,jeune,20.8,10.3,198.5,76.1,11.5,0.45,0.0,4.81,0.0,0.0,automne,12.0,286.1,arbre
2021-11-23,Ouarzazate,30.919,-6.893,2.8,17.6,0.0,15.7,9.91,11,Grenadier,mature,36.9,7.8,136.0,29.2,88.3,0.9,0.0,46.01,0.0,0.0,automne,14.8,253.5,arbre
2021-11-26,Ouarzazate,30.919,-6.893,6.4,16.1,0.0,17.8,7.99,11,Dattier,mature,44.3,11.7,194.1,44.2,107.3,1.0,0.0,45.76,0.0,0.0,automne,9.7,345.6,arbre
2021-11-27,Ouarzazate,30.919,-6.893,4.2,14.9,0.0,31.3,7.97,11,Amandier,fin,33.1,9.4,149.6,24.6,107.1,0.65,0.0,27.46,0.0,0.0,automne,10.7,281.29999999999995,arbre
2021-11-28,Ouarzazate,30.919,-6.893,5.8,13.9,0.0,22.5,9.65,11,Grenadier,jeune,41.7,9.0,99.3,38.1,95.1,0.5,0.0,25.78,0.0,0.0,automne,8.1,232.5,arbre
2021-12-01,Ouarzazate,30.919,-6.893,2.0,17.9,0.0,17.2,9.8,12,Dattier,mature,23.5,8.0,46.7,58.6,18.3,1.0,0.0,34.55,0.0,0.0,hiver,15.9,123.6,arbre
2021-12-02,Ouarzazate,30.919,-6.893,4.0,15.7,0.6,35.0,9.64,12,Amandier,jeune,39.6,11.1,8.7,52.7,140.5,0.45,0.0,3.15,0.0,0.0,hiver,11.7,201.9,arbre
2021-12-03,Ouarzazate,30.919,-6.893,2.2,15.7,0.0,19.6,9.77,12,Grenadier,jeune,46.7,9.3,134.5,77.8,56.6,0.5,0.0,16.2,0.0,0.0,hiver,13.5,268.90000000000003,arbre
2021-12-06,Ouarzazate,30.919,-6.893,2.4,19.8,0.0,17.0,9.8,12,Dattier,fin,51.9,10.2,170.9,64.0,115.2,0.95,0.0,46.52,0.0,0.0,hiver,17.4,350.1,arbre
2021-12-07,Ouarzazate,30.919,-6.893,2.5,19.4,0.0,10.8,9.03,12,Amandier,fin,29.3,9.8,36.2,10.7,116.2,0.65,0.0,20.85,0.0,0.0,hiver,16.9,163.10000000000002,arbre
2021-12-08,Ouarzazate,30.919,-6.893,4.0,20.5,0.0,16.2,9.78,12,Grenadier,mature,67.9,10.6,105.1,93.3,18.8,0.9,0.0,1.54,0.0,0.0,hiver,16.5,217.2,arbre
2021-12-11,Ouarzazate,30.919,-6.893,3.4,20.5,0.0,12.0,9.74,12,Dattier,fin,50.2,14.1,72.1,7.4,20.2,0.95,0.0,23.87,0.0,0.0,hiver,17.1,99.7,arbre
2021-12-12,Ouarzazate,30.919,-6.893,4.6,18.5,0.0,12.5,9.72,12,Amandier,jeune,17.8,9.6,80.0,35.0,146.8,0.45,0.0,30.66,0.0,0.0,hiver,13.9,261.8,arbre
2021-12-13,Ouarzazate,30.919,-6.893,5.1,11.5,2.5,8.0,2.29,12,Grenadier,jeune,15.9,6.7,12.5,22.0,51.7,0.5,0.0,29.24,0.0,0.0,hiver,6.4,86.2,arbre
2021-12-16,Ouarzazate,30.919,-6.893,3.5,13.8,0.0,13.9,9.17,12,Dattier,jeune,20.7,9.7,147.0,59.9,149.5,0.9,0.0,44.76,0.0,0.0,hiver,10.3,356.4,arbre
2021-12-17,Ouarzazate,30.919,-6.893,-0.1,13.9,0.0,8.5,9.74,12,Amandier,fin,29.1,5.3,192.8,16.5,32.7,0.65,0.0,9.25,0.0,0.0,hiver,14.0,242.0,arbre
2021-12-18,Ouarzazate,30.919,-6.893,-0.1,15.9,0.0,13.1,9.6,12,Grenadier,fin,54.9,9.2,142.1,86.3,6.2,0.65,0.0,9.99,0.0,0.0,hiver,16.0,234.6,arbre
2021-12-21,Ouarzazate,30.919,-6.893,7.3,17.5,0.1,19.1,9.23,12,Dattier,fin,26.3,9.7,56.4,66.9,37.5,0.95,0.0,35.62,0.0,0.0,hiver,10.2,160.8,arbre
2021-12-22,Ouarzazate,30.919,-6.893,6.2,16.9,0.0,23.6,8.13,12,Amandier,jeune,42.9,10.5,110.8,62.6,72.2,0.45,0.0,19.69,0.0,0.0,hiver,10.7,245.6,arbre
2021-12-23,Ouarzazate,30.919,-6.893,4.3,18.8,0.0,12.2,9.69,12,Grenadier,fin,27.2,13.9,93.1,47.2,134.4,0.65,0.0,30.0,0.0,0.0,hiver,14.5,274.70000000000005,arbre
2021-12-26,Ouarzazate,30.919,-6.893,8.9,20.2,0.0,11.6,9.27,12,Dattier,mature,56.7,16.8,15.2,76.9,126.1,1.0,0.0,1.4,0.0,0.0,hiver,11.3,218.2,arbre
2021-12-27,Ouarzazate,30.919,-6.893,5.4,20.8,0.0,13.0,9.51,12,Amandier,jeune,70.7,12.8,54.8,71.0,72.0,0.45,0.0,25.86,0.0,0.0,hiver,15.4,197.8,arbre
2021-12-28,Ouarzazate,30.919,-6.893,4.9,20.6,0.0,12.2,9.76,12,Grenadier,fin,27.0,13.3,139.7,67.8,50.9,0.65,0.0,20.38,0.0,0.0,hiver,15.7,258.4,arbre
2021-12-31,Ouarzazate,30.919,-6.893,4.7,21.7,0.0,9.8,9.92,12,Dattier,jeune,54.8,15.8,135.1,88.7,134.7,0.9,0.0,17.85,0.0,0.0,hiver,17.0,358.5,arbre
2022-01-01,Ouarzazate,30.919,-6.893,4.1,20.9,0.0,8.1,9.97,1,Amandier,jeune,20.5,14.9,193.3,50.0,63.1,0.45,0.0,8.05,0.0,0.0,hiver,16.8,306.40000000000003,arbre
2022-01-02,Ouarzazate,30.919,-6.893,3.0,18.6,0.0,7.3,9.9,1,Grenadier,fin,49.3,9.9,155.0,84.1,81.4,0.65,0.0,42.69,0.0,0.0,hiver,15.6,320.5,arbre
2022-01-05,Ouarzazate,30.919,-6.893,6.2,18.3,0.0,19.0,10.02,1,Dattier,jeune,66.0,13.5,169.7,48.5,7.4,0.9,0.0,49.62,0.0,0.0,hiver,12.1,225.6,arbre
2022-01-06,Ouarzazate,30.919,-6.893,5.3,17.9,0.0,24.3,9.95,1,Amandier,fin,64.3,8.9,8.5,40.3,2.6,0.65,0.0,20.22,0.0,0.0,hiver,12.6,51.4,arbre
2022-01-07,Ouarzazate,30.919,-6.893,2.1,17.0,0.0,18.7,9.96,1,Grenadier,fin,35.7,7.5,199.3,96.4,33.7,0.65,0.0,46.29,0.0,0.0,hiver,14.9,329.40000000000003,arbre
2022-01-10,Ouarzazate,30.919,-6.893,0.5,18.0,0.0,8.7,9.06,1,Dattier,fin,34.4,7.8,131.9,18.5,4.0,0.95,0.0,34.41,0.0,0.0,hiver,17.5,154.4,arbre
2022-01-11,Ouarzazate,30.919,-6.893,5.5,16.6,0.0,8.6,3.39,1,Amandier,mature,54.7,14.0,89.0,11.7,66.1,0.9,0.0,45.59,0.0,0.0,hiver,11.1,166.8,arbre
2022-01-12,Ouarzazate,30.919,-6.893,1.4,16.4,0.0,15.5,10.03,1,Grenadier,mature,68.2,10.1,187.0,25.8,16.9,0.9,0.0,9.38,0.0,0.0,hiver,15.0,229.7,arbre
2022-01-15,Ouarzazate,30.919,-6.893,0.2,15.4,0.0,18.5,10.15,1,Dattier,mature,43.2,8.4,99.5,50.6,136.3,1.0,0.0,30.31,0.0,0.0,hiver,15.2,286.4,arbre
2022-01-16,Ouarzazate,30.919,-6.893,0.4,15.7,0.0,16.8,10.16,1,Amandier,fin,38.6,5.3,147.1,30.7,58.8,0.65,0.0,6.12,0.0,0.0,hiver,15.3,236.6,arbre
2022-01-17,Ouarzazate,30.919,-6.893,-0.2,15.1,0.0,16.0,9.92,1,Grenadier,fin,46.4,7.2,162.3,4.3,91.0,0.65,0.0,16.19,0.0,0.0,hiver,15.3,257.6,arbre
2022-01-20,Ouarzazate,30.919,-6.893,0.8,15.4,0.0,17.3,9.41,1,Dattier,mature,42.0,11.0,184.6,53.3,55.1,1.0,0.0,8.68,0.0,0.0,hiver,14.6,293.0,arbre
2022-01-21,Ouarzazate,30.919,-6.893,1.1,18.9,0.0,21.7,10.22,1,Amandier,mature,69.6,9.2,150.1,41.1,100.4,0.9,0.0,5.36,0.0,0.0,hiver,17.8,291.6,arbre
2022-01-22,Ouarzazate,30.919,-6.893,5.8,18.9,0.0,27.3,9.0,1,Grenadier,mature,55.9,13.5,179.4,76.7,58.0,0.9,0.0,41.63,0.0,0.0,hiver,13.1,314.1,arbre
2022-01-25,Ouarzazate,30.919,-6.893,4.3,16.1,6.1,29.6,10.08,1,Dattier,mature,51.4,7.9,134.9,28.0,17.0,1.0,0.0,19.9,0.0,0.0,hiver,11.8,179.9,arbre
2022-01-26,Ouarzazate,30.919,-6.893,1.9,8.2,6.8,23.9,0.0,1,Amandier,jeune,17.7,6.0,32.0,71.8,126.2,0.45,0.0,10.68,0.0,0.0,hiver,6.3,230.0,arbre
2022-01-27,Ouarzazate,30.919,-6.893,1.7,6.4,9.2,17.7,0.0,1,Grenadier,jeune,35.2,4.3,49.5,1.7,66.2,0.5,0.0,18.29,0.0,0.0,hiver,4.7,117.4,arbre
2022-01-30,Ouarzazate,30.919,-6.893,1.6,14.4,0.1,11.0,8.95,1,Dattier,fin,55.3,9.6,46.7,28.9,103.1,0.95,0.0,33.04,0.0,0.0,hiver,12.8,178.7,arbre
2022-01-31,Ouarzazate,30.919,-6.893,4.1,16.9,0.7,12.9,8.97,1,Amandier,fin,74.7,12.3,171.0,7.2,135.7,0.65,0.0,11.42,0.0,0.0,hiver,12.8,313.9,arbre
2022-02-01,Ouarzazate,30.919,-6.893,3.8,20.4,0.0,17.8,10.08,2,Grenadier,fin,44.7,10.6,181.4,0.3,3.1,0.65,0.0,37.39,0.0,0.0,hiver,16.6,184.8,arbre
2022-02-04,Ouarzazate,30.919,-6.893,5.0,18.4,0.0,13.4,10.31,2,Dattier,mature,74.9,13.8,174.3,65.2,39.8,1.0,0.0,0.78,0.0,0.0,hiver,13.4,279.3,arbre
2022-02-05,Ouarzazate,30.919,-6.893,6.7,19.5,0.0,26.9,9.73,2,Amandier,fin,55.8,12.7,13.0,20.1,95.1,0.65,0.0,30.32,0.0,0.0,hiver,12.8,128.2,arbre
2022-02-06,Ouarzazate,30.919,-6.893,7.0,17.5,0.6,14.0,10.0,2,Grenadier,fin,56.5,13.5,16.8,62.5,28.2,0.65,0.0,32.14,0.0,0.0,hiver,10.5,107.5,arbre
2022-02-09,Ouarzazate,30.919,-6.893,3.8,18.0,0.0,15.3,10.7,2,Dattier,mature,32.2,12.0,7.4,53.9,30.5,1.0,0.0,21.36,0.0,0.0,hiver,14.2,91.8,arbre
2022-02-10,Ouarzazate,30.919,-6.893,4.4,20.1,0.0,21.8,10.72,2,Amandier,fin,60.1,14.5,2.7,8.2,51.0,0.65,0.0,26.39,0.0,0.0,hiver,15.7,61.9,arbre
2022-02-11,Ouarzazate,30.919,-6.893,4.4,16.4,0.0,18.8,5.67,2,Grenadier,mature,39.4,12.2,77.4,11.2,14.6,0.9,0.0,34.13,0.0,0.0,hiver,12.0,103.2,arbre
2022-02-14,Ouarzazate,30.919,-6.893,2.4,18.5,0.0,15.8,10.77,2,Dattier,jeune,50.1,9.5,132.8,61.7,75.1,0.9,0.0,4.33,0.0,0.0,hiver,16.1,269.6,arbre
2022-02-15,Ouarzazate,30.919,-6.893,3.5,18.9,0.0,16.7,10.26,2,Amandier,jeune,61.3,10.9,137.4,90.0,118.7,0.45,0.0,18.54,0.0,0.0,hiver,15.4,346.1,arbre
2022-02-16,Ouarzazate,30.919,-6.893,3.7,20.5,0.0,25.3,10.8,2,Grenadier,fin,74.6,12.2,105.1,82.5,79.6,0.65,0.0,40.82,0.0,0.0,hiver,16.8,267.2,arbre
2022-02-19,Ouarzazate,30.919,-6.893,4.3,20.0,0.0,23.1,10.85,2,Dattier,mature,25.8,14.3,176.5,21.2,66.4,1.0,0.0,36.42,0.0,0.0,hiver,15.7,264.1,arbre
2022-02-20,Ouarzazate,30.919,-6.893,3.0,18.5,0.0,17.7,7.94,2,Amandier,jeune,15.4,12.2,37.1,69.5,79.3,0.45,0.0,41.08,0.0,0.0,hiver,15.5,185.9,arbre
2022-02-21,Ouarzazate,30.919,-6.893,5.3,20.3,0.0,13.1,10.89,2,Grenadier,jeune,24.3,12.8,166.9,44.7,136.4,0.5,0.0,38.9,0.0,0.0,hiver,15.0,348.0,arbre
2022-02-24,Ouarzazate,30.919,-6.893,11.2,18.5,5.8,23.1,4.63,2,Dattier,mature,25.9,17.5,56.8,13.0,95.9,1.0,0.0,37.58,0.0,0.0,hiver,7.3,165.7,arbre
2022-02-25,Ouarzazate,30.919,-6.893,8.2,21.1,3.3,26.9,9.95,2,Amandier,mature,16.4,14.8,37.4,66.2,69.2,0.9,0.0,25.45,0.0,0.0,hiver,12.9,172.8,arbre
2022-02-26,Ouarzazate,30.919,-6.893,6.3,21.0,0.7,27.4,10.98,2,Grenadier,mature,44.7,16.6,176.9,92.6,144.9,0.9,0.0,38.33,0.0,0.0,hiver,14.7,414.4,arbre
2022-03-01,Ouarzazate,30.919,-6.893,7.2,18.2,0.2,16.3,11.0,3,Dattier,mature,43.5,11.5,113.9,80.5,15.7,1.0,0.0,29.47,0.0,0.0,printemps,11.0,210.1,arbre
2022-03-02,Ouarzazate,30.919,-6.893,5.3,19.0,0.0,18.0,11.0,3,Amandier,mature,54.9,9.4,163.3,92.1,76.9,0.9,0.0,44.3,0.0,0.0,printemps,13.7,332.3,arbre
2022-03-03,Ouarzazate,30.919,-6.893,4.8,22.5,0.0,28.2,11.0,3,Grenadier,mature,20.3,15.5,17.5,92.4,119.7,0.9,0.0,24.24,0.0,0.0,printemps,17.7,229.6,arbre
2022-03-06,Ouarzazate,30.919,-6.893,2.0,15.9,0.2,32.0,11.01,3,Dattier,jeune,68.7,8.6,136.7,22.6,110.9,0.9,0.0,44.85,0.0,0.0,printemps,13.9,270.2,arbre
2022-03-07,Ouarzazate,30.919,-6.893,2.7,20.8,0.0,19.7,11.0,3,Amandier,fin,63.6,11.3,32.3,61.4,136.6,0.65,0.0,28.89,0.0,0.0,printemps,18.1,230.3,arbre
2022-03-08,Ouarzazate,30.919,-6.893,2.8,22.0,0.0,22.3,11.0,3,Grenadier,jeune,55.0,9.8,43.6,74.0,25.3,0.5,0.0,22.25,0.0,0.0,printemps,19.2,142.9,arbre
2022-03-11,Ouarzazate,30.919,-6.893,6.2,23.8,0.0,24.6,11.0,3,Dattier,mature,43.3,16.8,15.1,57.4,10.1,1.0,0.0,29.49,0.0,0.0,printemps,17.6,82.6,arbre
2022-03-12,Ouarzazate,30.919,-6.893,8.5,25.0,0.0,19.1,9.46,3,Amandier,mature,41.4,16.2,153.9,84.6,131.9,0.9,0.0,21.6,0.0,0.0,printemps,16.5,370.4,arbre
2022-03-13,Ouarzazate,30.919,-6.893,9.4,25.4,0.0,26.7,11.0,3,Grenadier,fin,33.2,20.3,118.7,99.6,86.0,0.65,0.0,13.21,0.0,0.0,printemps,16.0,304.3,arbre
2022-03-16,Ouarzazate,30.919,-6.893,1.4,14.6,1.1,24.5,11.1,3,Dattier,mature,44.6,10.7,143.7,60.3,105.0,1.0,0.0,21.89,0.0,0.0,printemps,13.2,309.0,arbre
2022-03-17,Ouarzazate,30.919,-6.893,6.0,17.5,0.1,21.2,10.83,3,Amandier,fin,45.1,13.7,160.8,24.3,82.2,0.65,0.01,35.22,0.0,0.0,printemps,11.5,267.3,arbre
2022-03-18,Ouarzazate,30.919,-6.893,4.9,18.1,0.0,16.5,9.53,3,Grenadier,jeune,33.9,8.6,79.2,78.3,35.3,0.5,0.0,7.76,0.0,0.0,printemps,13.2,192.8,arbre
2022-03-21,Ouarzazate,30.919,-6.893,6.9,22.8,0.0,25.8,11.0,3,Dattier,jeune,63.8,17.2,90.2,79.8,22.2,0.9,0.0,47.52,0.0,0.0,printemps,15.9,192.2,arbre
2022-03-22,Ouarzazate,30.919,-6.893,9.4,22.5,0.0,24.4,9.18,3,Amandier,mature,69.3,16.8,176.6,95.8,72.1,0.9,0.0,5.4,0.0,0.0,printemps,13.1,344.5,arbre
2022-03-23,Ouarzazate,30.919,-6.893,8.9,20.4,0.3,28.0,11.14,3,Grenadier,mature,65.6,16.6,143.9,61.3,127.0,0.9,0.0,10.33,0.0,0.0,printemps,11.5,332.2,arbre
2022-03-26,Ouarzazate,30.919,-6.893,4.7,22.0,0.0,21.3,11.3,3,Dattier,jeune,45.9,10.7,68.6,2.8,144.3,0.9,0.01,19.86,1986.0,0.01,printemps,17.3,215.7,arbre
2022-03-27,Ouarzazate,30.919,-6.893,7.2,23.1,0.0,20.9,11.21,3,Amandier,jeune,50.3,15.0,94.5,2.6,28.5,0.45,0.0,21.77,0.0,0.0,printemps,15.9,125.6,arbre
2022-03-28,Ouarzazate,30.919,-6.893,9.8,25.5,0.0,35.9,10.46,3,Grenadier,mature,44.8,15.0,120.7,81.6,139.7,0.9,0.0,34.6,0.0,0.0,printemps,15.7,342.0,arbre
2022-03-31,Ouarzazate,30.919,-6.893,7.6,23.4,0.0,16.8,11.75,3,Dattier,jeune,67.6,16.4,18.9,2.8,10.4,0.9,0.01,36.23,3623.0,0.01,printemps,15.8,32.1,arbre
2022-04-01,Ouarzazate,30.919,-6.893,6.9,26.6,0.0,26.6,11.81,4,Amandier,jeune,46.6,19.6,25.3,15.9,21.6,0.45,0.01,38.2,0.0,0.0,printemps,19.7,62.8,arbre
2022-04-02,Ouarzazate,30.919,-6.893,9.9,27.1,0.0,21.6,11.14,4,Grenadier,jeune,31.8,18.2,111.9,99.5,89.0,0.5,0.01,31.17,0.0,0.0,printemps,17.2,300.4,arbre
2022-04-05,Ouarzazate,30.919,-6.893,6.2,17.0,0.0,33.0,12.2,4,Dattier,fin,62.3,14.2,190.4,78.3,82.1,0.95,0.04,42.1,16840.0,0.04,printemps,10.8,350.79999999999995,arbre
2022-04-06,Ouarzazate,30.919,-6.893,4.6,21.4,0.0,19.9,12.36,4,Amandier,mature,28.4,11.7,21.4,93.4,19.0,0.9,0.1,41.22,37098.0,0.09,printemps,16.8,133.8,arbre
2022-04-07,Ouarzazate,30.919,-6.893,5.8,21.9,0.0,18.4,11.91,4,Grenadier,fin,47.4,11.1,4.5,38.6,6.9,0.65,0.1,41.16,24696.0,0.06,printemps,16.1,50.0,arbre
2022-04-10,Ouarzazate,30.919,-6.893,9.0,26.5,0.0,22.3,12.63,4,Dattier,fin,26.0,18.8,132.9,22.4,119.5,0.95,0.16,35.58,53370.0,0.15,printemps,17.5,274.8,arbre
2022-04-11,Ouarzazate,30.919,-6.893,12.8,26.6,0.0,32.7,11.92,4,Amandier,jeune,25.7,16.9,160.2,12.7,138.1,0.45,0.13,25.43,15258.0,0.06,printemps,13.8,311.0,arbre
2022-04-12,Ouarzazate,30.919,-6.893,10.0,24.4,0.0,23.4,12.66,4,Grenadier,fin,37.4,17.6,60.2,34.3,94.4,0.65,0.1,15.66,9396.0,0.06,printemps,14.4,188.9,arbre
2022-04-15,Ouarzazate,30.919,-6.893,8.9,28.0,0.0,21.1,12.79,4,Dattier,fin,35.8,20.3,26.7,73.1,146.1,0.95,0.15,24.47,34258.0,0.14,printemps,19.1,245.9,arbre
2022-04-16,Ouarzazate,30.919,-6.893,10.9,27.3,0.0,22.3,12.82,4,Amandier,mature,48.5,19.7,36.1,46.2,68.6,0.9,0.18,19.1,30560.0,0.16,printemps,16.4,150.9,arbre
2022-04-17,Ouarzazate,30.919,-6.893,12.6,30.2,0.0,25.3,12.85,4,Grenadier,fin,63.4,20.8,194.8,33.0,128.5,0.65,0.15,15.24,15240.0,0.1,printemps,17.6,356.3,arbre
2022-04-20,Ouarzazate,30.919,-6.893,10.5,23.0,0.0,40.8,12.92,4,Dattier,mature,16.1,19.5,66.8,77.8,14.6,1.0,0.06,32.02,19212.0,0.06,printemps,12.5,159.2,arbre
2022-04-21,Ouarzazate,30.919,-6.893,7.2,25.7,0.0,33.4,12.93,4,Amandier,fin,33.8,16.9,114.6,74.9,58.4,0.65,0.07,42.15,21075.0,0.05,printemps,18.5,247.9,arbre
2022-04-22,Ouarzazate,30.919,-6.893,6.8,25.4,0.0,28.9,12.94,4,Grenadier,mature,50.9,13.6,50.5,99.0,101.1,0.9,0.09,16.44,13152.0,0.08,printemps,18.6,250.6,arbre
2022-04-25,Ouarzazate,30.919,-6.893,10.6,28.4,0.0,22.6,10.9,4,Dattier,fin,63.6,17.8,64.8,95.1,131.3,0.95,0.11,31.16,31160.0,0.1,printemps,17.8,291.2,arbre
2022-04-26,Ouarzazate,30.919,-6.893,13.4,27.1,0.3,33.2,11.53,4,Amandier,fin,68.6,20.9,116.4,19.3,115.0,0.65,0.04,2.07,0.0,0.0,printemps,13.7,250.7,arbre
2022-04-27,Ouarzazate,30.919,-6.893,10.5,28.0,0.0,26.1,12.99,4,Grenadier,mature,32.4,19.6,145.5,44.2,74.1,0.9,0.07,21.65,12990.0,0.06,printemps,17.5,263.79999999999995,arbre
2022-04-30,Ouarzazate,30.919,-6.893,9.6,27.5,0.0,18.5,13.0,4,Dattier,fin,57.6,18.8,66.7,8.4,78.2,0.95,0.07,42.14,29498.0,0.07,printemps,17.9,153.3,arbre
2022-05-01,Ouarzazate,30.919,-6.893,12.4,28.5,0.0,25.1,12.36,5,Amandier,jeune,22.7,21.8,150.5,30.1,23.3,0.45,0.08,8.56,3424.0,0.04,printemps,16.1,203.9,arbre
2022-05-02,Ouarzazate,30.919,-6.893,13.1,28.8,0.0,28.1,13.0,5,Grenadier,fin,43.2,21.1,8.6,97.0,36.3,0.65,0.07,37.78,18890.0,0.05,printemps,15.7,141.89999999999998,arbre
2022-05-05,Ouarzazate,30.919,-6.893,8.4,26.2,0.0,17.7,13.0,5,Dattier,mature,48.2,16.6,86.7,50.2,108.9,1.0,0.08,35.48,28384.0,0.08,printemps,17.8,245.8,arbre
2022-05-06,Ouarzazate,30.919,-6.893,12.0,28.7,0.0,25.0,13.0,5,Amandier,mature,23.8,21.0,95.8,87.8,12.4,0.9,0.06,5.45,2725.0,0.05,printemps,16.7,196.0,arbre
2022-05-07,Ouarzazate,30.919,-6.893,13.7,32.3,0.0,30.4,13.0,5,Grenadier,mature,50.9,22.2,63.8,16.1,108.3,0.9,0.06,42.47,21235.0,0.05,printemps,18.6,188.2,arbre
2022-05-10,Ouarzazate,30.919,-6.893,17.2,35.3,0.0,24.5,13.0,5,Dattier,jeune,41.3,28.4,123.3,27.8,137.7,0.9,0.06,38.04,19020.0,0.05,printemps,18.1,288.79999999999995,arbre
