date,region,latitude,longitude,temperature,humidite_air,precipitations,rayonnement,vitesse_vent,evapotranspiration,humidite_sol,type_sol,type_plante,stade_croissance,besoin_eau_annuel_mm,besoin_eau_journalier_mm
2023-03-01,beni_mellal_khenifra,32.37,-6.36,9.64,77.31,2.07,15.79,1.68,0.32,66.2,calcaire,blé,épiaison,350,0.0
2023-03-02,beni_mellal_khenifra,32.37,-6.36,9.56,81.42,1.47,11.99,1.41,0.22,60.6,argilo-limoneux,betterave,germination,450,0.0
2023-03-03,beni_mellal_khenifra,32.37,-6.36,11.74,82.43,0.96,13.64,1.18,0.26,48.3,sableux,betterave,croissance,450,0.0
2023-03-04,beni_mellal_khenifra,32.37,-6.36,13.06,65.65,0.01,18.67,1.1,0.5,56.8,limoneux,olivier,floraison,600,0.34
2023-03-05,beni_mellal_khenifra,32.37,-6.36,13.86,58.35,0.0,19.5,1.25,0.5,20.1,argilo-limoneux,blé,épiaison,350,0.57
2023-03-06,beni_mellal_khenifra,32.37,-6.36,13.87,55.87,0.0,21.2,1.24,0.56,17.1,sableux,olivier,floraison,600,0.39
2023-03-07,beni_mellal_khenifra,32.37,-6.36,14.58,59.64,0.01,21.32,1.18,0.47,38.3,argilo-limoneux,blé,tallage,350,0.34
2023-03-08,beni_mellal_khenifra,32.37,-6.36,16.33,52.89,0.01,21.58,1.25,0.64,47.0,argilo-limoneux,pomme_de_terre,tubérisation,500,0.73
2023-03-09,beni_mellal_khenifra,32.37,-6.36,15.8,62.32,0.0,18.84,1.4,0.39,35.4,argileux,olivier,repos,600,0.25
2023-03-10,beni_mellal_khenifra,32.37,-6.36,17.4,55.77,0.0,22.25,1.18,0.65,22.1,argilo-limoneux,betterave,germination,450,0.23
2023-03-11,beni_mellal_khenifra,32.37,-6.36,19.43,37.39,0.0,22.99,1.35,0.73,23.9,calcaire,pomme_de_terre,maturité,500,0.55
2023-03-12,beni_mellal_khenifra,32.37,-6.36,19.79,30.28,0.0,23.35,1.35,0.73,17.2,argileux,pomme_de_terre,croissance,500,0.55
2023-03-13,beni_mellal_khenifra,32.37,-6.36,17.65,38.37,0.0,22.09,1.68,0.55,43.3,argileux,maïs,maturité,650,0.33
2023-03-14,beni_mellal_khenifra,32.37,-6.36,17.3,42.19,0.0,22.93,1.4,0.5,57.1,sableux,pomme_de_terre,germination,500,0.25
2023-03-15,beni_mellal_khenifra,32.37,-6.36,19.5,37.13,0.0,22.69,1.47,0.5,53.0,sableux,maïs,germination,650,0.15
2023-03-16,beni_mellal_khenifra,32.37,-6.36,18.51,40.04,0.01,23.26,1.71,0.51,51.7,argilo-limoneux,betterave,germination,450,0.17
2023-03-17,beni_mellal_khenifra,32.37,-6.36,14.98,61.32,0.02,15.82,1.1,0.17,21.9,argileux,pomme_de_terre,germination,500,0.07
2023-03-18,beni_mellal_khenifra,32.37,-6.36,12.41,68.26,0.01,18.25,1.38,0.22,63.3,argileux,pomme_de_terre,croissance,500,0.15
2023-03-19,beni_mellal_khenifra,32.37,-6.36,11.91,62.6,0.0,24.44,1.64,0.26,34.5,argilo-limoneux,olivier,fructification,600,0.18
2023-03-20,beni_mellal_khenifra,32.37,-6.36,13.91,43.86,0.0,24.5,1.27,0.34,65.2,limoneux,pomme_de_terre,croissance,500,0.26
2023-03-21,beni_mellal_khenifra,32.37,-6.36,15.33,41.44,0.0,24.15,1.5,0.29,25.4,calcaire,maïs,germination,650,0.09
2023-03-22,beni_mellal_khenifra,32.37,-6.36,17.14,41.39,0.0,23.53,1.43,0.33,23.5,limoneux,blé,germination,350,0.1
2023-03-23,beni_mellal_khenifra,32.37,-6.36,18.04,42.26,0.0,24.09,1.7,0.34,48.2,limoneux,olivier,floraison,600,0.24
2023-03-24,beni_mellal_khenifra,32.37,-6.36,18.02,38.88,0.0,24.97,1.72,0.31,17.4,calcaire,olivier,floraison,600,0.22
2023-03-25,beni_mellal_khenifra,32.37,-6.36,19.64,35.23,0.0,24.72,1.63,0.34,15.9,sableux,blé,maturité,350,0.09
2023-03-26,beni_mellal_khenifra,32.37,-6.36,20.83,36.98,0.0,24.33,1.54,0.32,15.4,argileux,olivier,repos,600,0.21
2023-03-27,beni_mellal_khenifra,32.37,-6.36,21.05,35.97,0.0,24.09,1.58,0.28,56.6,argilo-limoneux,blé,épiaison,350,0.32
2023-03-28,beni_mellal_khenifra,32.37,-6.36,21.8,36.27,0.01,24.57,1.25,0.29,23.6,sableux,olivier,floraison,600,0.19
2023-03-29,beni_mellal_khenifra,32.37,-6.36,22.16,35.32,0.0,24.93,1.66,0.26,29.4,argilo-limoneux,betterave,maturité,450,0.18
2023-03-30,beni_mellal_khenifra,32.37,-6.36,21.5,33.94,0.0,25.2,1.61,0.2,25.8,calcaire,maïs,germination,650,0.06
2023-03-31,beni_mellal_khenifra,32.37,-6.36,20.44,35.61,0.0,26.02,1.61,0.2,35.9,limoneux,olivier,repos,600,0.13
2023-04-01,beni_mellal_khenifra,32.37,-6.36,19.67,36.98,0.0,25.58,1.54,0.15,22.1,sableux,blé,tallage,350,0.11
2023-04-02,beni_mellal_khenifra,32.37,-6.36,18.04,48.6,0.0,25.98,1.81,0.14,36.7,calcaire,pomme_de_terre,germination,500,0.07
2023-04-03,beni_mellal_khenifra,32.37,-6.36,18.0,41.44,0.01,25.84,1.62,0.13,61.2,argilo-limoneux,pomme_de_terre,croissance,500,0.09
2023-04-04,beni_mellal_khenifra,32.37,-6.36,13.88,60.77,1.83,22.03,2.11,0.07,26.6,argileux,maïs,floraison,650,0.0
2023-04-05,beni_mellal_khenifra,32.37,-6.36,16.29,52.57,0.18,22.5,1.42,0.12,25.6,argilo-limoneux,maïs,maturité,650,0.0
2023-04-06,beni_mellal_khenifra,32.37,-6.36,16.71,42.18,0.0,22.92,1.42,0.09,32.1,limoneux,blé,germination,350,0.03
2023-04-07,beni_mellal_khenifra,32.37,-6.36,18.04,41.13,0.05,24.87,1.34,0.09,52.0,limoneux,olivier,fructification,600,0.01
2023-04-08,beni_mellal_khenifra,32.37,-6.36,15.85,56.66,0.86,15.48,1.82,0.04,59.4,argileux,olivier,repos,600,0.0
2023-04-09,beni_mellal_khenifra,32.37,-6.36,18.46,42.15,0.02,24.57,1.08,0.11,62.1,sableux,pomme_de_terre,croissance,500,0.06
2023-04-10,beni_mellal_khenifra,32.37,-6.36,19.64,42.89,0.01,25.73,1.57,0.09,68.7,argileux,olivier,repos,600,0.05
2023-04-11,beni_mellal_khenifra,32.37,-6.36,19.8,34.94,0.0,26.41,1.74,0.09,26.9,argilo-limoneux,olivier,fructification,600,0.06
2023-04-12,beni_mellal_khenifra,32.37,-6.36,19.38,34.36,0.0,26.62,1.8,0.07,34.6,argileux,betterave,croissance,450,0.05
2023-04-13,beni_mellal_khenifra,32.37,-6.36,16.98,44.61,0.0,26.99,1.43,0.06,67.2,argilo-limoneux,blé,tallage,350,0.04
2023-04-14,beni_mellal_khenifra,32.37,-6.36,18.5,36.27,0.0,28.09,1.65,0.06,43.3,argileux,olivier,floraison,600,0.04
2023-04-15,beni_mellal_khenifra,32.37,-6.36,20.09,30.33,0.0,28.18,1.72,0.06,23.7,argilo-limoneux,olivier,repos,600,0.04
2023-04-16,beni_mellal_khenifra,32.37,-6.36,22.47,28.13,0.0,28.21,1.6,0.07,38.2,sableux,pomme_de_terre,maturité,500,0.05
2023-04-17,beni_mellal_khenifra,32.37,-6.36,23.14,28.61,0.19,27.12,1.63,0.06,52.9,sableux,maïs,maturité,650,0.0
2023-04-18,beni_mellal_khenifra,32.37,-6.36,23.76,33.75,0.05,23.17,1.11,0.05,22.6,limoneux,betterave,croissance,450,0.0
2023-04-19,beni_mellal_khenifra,32.37,-6.36,16.9,69.52,6.12,21.71,1.78,0.02,23.2,limoneux,pomme_de_terre,germination,500,0.0
2023-04-20,beni_mellal_khenifra,32.37,-6.36,17.44,61.87,0.23,24.95,1.59,0.05,25.3,argilo-limoneux,olivier,maturité,600,0.0
2023-04-21,beni_mellal_khenifra,32.37,-6.36,17.65,56.87,0.13,25.95,1.48,0.04,51.2,limoneux,betterave,croissance,450,0.0
2023-04-22,beni_mellal_khenifra,32.37,-6.36,18.04,50.67,0.03,27.07,1.56,0.04,73.2,calcaire,pomme_de_terre,croissance,500,0.0
2023-04-23,beni_mellal_khenifra,32.37,-6.36,20.74,47.75,0.06,26.86,1.5,0.05,66.4,argilo-limoneux,maïs,germination,650,0.0
2023-04-24,beni_mellal_khenifra,32.37,-6.36,22.85,35.91,0.0,27.72,1.5,0.05,43.4,calcaire,olivier,floraison,600,0.03
2023-04-25,beni_mellal_khenifra,32.37,-6.36,25.42,24.78,0.03,28.08,1.55,0.05,58.8,argileux,olivier,fructification,600,0.0
2023-04-26,beni_mellal_khenifra,32.37,-6.36,25.95,28.2,0.02,26.57,1.84,0.05,41.1,limoneux,maïs,croissance,650,0.02
2023-04-27,beni_mellal_khenifra,32.37,-6.36,26.98,28.25,0.0,26.59,1.53,0.03,68.9,calcaire,maïs,croissance,650,0.02
2023-04-28,beni_mellal_khenifra,32.37,-6.36,27.04,29.59,0.0,25.33,1.65,0.03,74.5,argileux,olivier,repos,600,0.02
2023-04-29,beni_mellal_khenifra,32.37,-6.36,24.48,38.69,0.03,26.62,1.61,0.03,46.9,argilo-limoneux,pomme_de_terre,germination,500,0.0
2023-04-30,beni_mellal_khenifra,32.37,-6.36,22.43,40.8,0.02,22.15,1.67,0.02,44.7,argilo-limoneux,olivier,repos,600,0.0
2023-05-01,beni_mellal_khenifra,32.37,-6.36,21.96,36.95,0.06,28.86,1.34,0.02,72.0,argilo-limoneux,blé,germination,350,0.0
2023-05-02,beni_mellal_khenifra,32.37,-6.36,25.73,28.69,0.06,26.52,2.01,0.02,29.3,limoneux,maïs,floraison,650,0.0
2023-05-03,beni_mellal_khenifra,32.37,-6.36,25.26,32.33,2.56,22.58,2.03,0.01,55.1,argilo-limoneux,blé,germination,350,0.0
2023-05-04,beni_mellal_khenifra,32.37,-6.36,22.35,41.97,2.36,23.56,1.7,0.01,59.8,calcaire,maïs,maturité,650,0.0
2023-05-05,beni_mellal_khenifra,32.37,-6.36,20.88,54.79,0.56,26.52,2.13,0.02,61.3,argilo-limoneux,blé,maturité,350,0.0
2023-05-06,beni_mellal_khenifra,32.37,-6.36,18.68,56.75,0.02,28.32,1.88,0.02,52.6,limoneux,olivier,floraison,600,0.0
2023-05-07,beni_mellal_khenifra,32.37,-6.36,20.39,44.91,0.01,29.43,2.01,0.02,68.6,argilo-limoneux,blé,germination,350,0.0
2023-05-08,beni_mellal_khenifra,32.37,-6.36,24.33,32.39,0.0,29.76,1.84,0.02,40.6,limoneux,betterave,germination,450,0.01
2023-05-09,beni_mellal_khenifra,32.37,-6.36,25.64,28.2,0.0,29.62,1.67,0.01,52.2,argileux,betterave,croissance,450,0.01
2023-05-10,beni_mellal_khenifra,32.37,-6.36,25.43,32.04,0.0,29.83,1.57,0.01,71.7,calcaire,betterave,germination,450,0.0
2023-05-11,beni_mellal_khenifra,32.37,-6.36,23.63,34.44,0.0,29.52,1.62,0.01,38.0,argileux,betterave,germination,450,0.0
2023-05-12,beni_mellal_khenifra,32.37,-6.36,21.56,43.47,0.0,29.05,1.78,0.01,37.0,limoneux,olivier,repos,600,0.01
2023-05-13,beni_mellal_khenifra,32.37,-6.36,18.67,45.47,0.0,30.33,2.04,0.0,57.6,calcaire,pomme_de_terre,germination,500,0.0
2023-05-14,beni_mellal_khenifra,32.37,-6.36,18.0,43.68,0.01,30.99,1.78,0.0,29.3,limoneux,maïs,croissance,650,0.0
2023-05-15,beni_mellal_khenifra,32.37,-6.36,20.24,24.78,0.0,30.74,1.58,0.0,67.3,calcaire,blé,maturité,350,0.0
2023-05-16,beni_mellal_khenifra,32.37,-6.36,20.52,29.14,1.56,23.4,1.8,0.0,36.2,limoneux,maïs,croissance,650,0.0
2023-05-17,beni_mellal_khenifra,32.37,-6.36,15.37,70.36,12.2,14.7,2.33,0.0,18.3,limoneux,betterave,maturité,450,0.0
2023-05-18,beni_mellal_khenifra,32.37,-6.36,12.89,78.4,11.84,13.78,1.78,0.01,44.2,argilo-limoneux,betterave,grossissement,450,0.0
2023-05-19,beni_mellal_khenifra,32.37,-6.36,14.51,65.77,3.18,22.44,1.46,0.04,57.6,argilo-limoneux,pomme_de_terre,germination,500,0.0
2023-05-20,beni_mellal_khenifra,32.37,-6.36,17.39,48.26,0.36,27.5,2.13,0.06,52.3,argilo-limoneux,pomme_de_terre,tubérisation,500,0.0
2023-05-21,beni_mellal_khenifra,32.37,-6.36,13.19,69.05,2.13,12.87,2.35,0.03,20.2,argilo-limoneux,blé,tallage,350,0.0
2023-05-22,beni_mellal_khenifra,32.37,-6.36,13.27,65.43,1.56,22.92,1.84,0.03,72.5,limoneux,olivier,floraison,600,0.0
2023-05-23,beni_mellal_khenifra,32.37,-6.36,14.72,63.7,0.9,22.77,1.75,0.04,31.6,sableux,blé,germination,350,0.0
2023-05-24,beni_mellal_khenifra,32.37,-6.36,16.71,60.91,0.2,28.88,1.63,0.05,67.5,sableux,maïs,maturité,650,0.0
2023-05-25,beni_mellal_khenifra,32.37,-6.36,19.37,52.98,0.03,29.62,1.7,0.05,40.0,limoneux,pomme_de_terre,germination,500,0.0
2023-05-26,beni_mellal_khenifra,32.37,-6.36,19.33,58.44,1.3,24.53,1.87,0.05,35.8,argilo-limoneux,pomme_de_terre,croissance,500,0.0
2023-05-27,beni_mellal_khenifra,32.37,-6.36,17.06,70.15,2.72,12.79,2.11,0.03,26.3,limoneux,olivier,repos,600,0.0
2023-05-28,beni_mellal_khenifra,32.37,-6.36,16.78,67.14,2.05,18.95,2.07,0.03,53.7,calcaire,blé,tallage,350,0.0
2023-05-29,beni_mellal_khenifra,32.37,-6.36,17.4,58.63,3.68,17.18,1.88,0.04,44.2,limoneux,olivier,fructification,600,0.0
2023-05-30,beni_mellal_khenifra,32.37,-6.36,17.37,60.99,0.36,27.78,1.67,0.05,33.2,argilo-limoneux,pomme_de_terre,maturité,500,0.0
2023-05-31,beni_mellal_khenifra,32.37,-6.36,20.8,48.12,0.48,28.94,1.56,0.06,62.4,sableux,maïs,floraison,650,0.0
2023-06-01,beni_mellal_khenifra,32.37,-6.36,20.39,56.41,1.08,25.41,1.97,0.04,73.2,limoneux,maïs,maturité,650,0.0
2023-06-02,beni_mellal_khenifra,32.37,-6.36,19.18,62.98,0.74,23.9,2.03,0.04,32.1,limoneux,blé,tallage,350,0.0
2023-06-03,beni_mellal_khenifra,32.37,-6.36,20.39,58.96,0.48,26.3,2.02,0.04,32.1,calcaire,maïs,croissance,650,0.0
2023-06-04,beni_mellal_khenifra,32.37,-6.36,20.22,64.48,1.66,23.84,1.52,0.03,29.3,sableux,maïs,croissance,650,0.0
2023-06-05,beni_mellal_khenifra,32.37,-6.36,21.96,65.31,1.04,27.02,1.23,0.04,22.6,calcaire,blé,épiaison,350,0.0
2023-06-06,beni_mellal_khenifra,32.37,-6.36,24.06,61.46,1.03,17.1,1.22,0.03,27.3,sableux,betterave,grossissement,450,0.0
2023-06-07,beni_mellal_khenifra,32.37,-6.36,24.54,56.08,0.2,26.16,1.29,0.03,23.9,limoneux,blé,épiaison,350,0.0
2023-06-08,beni_mellal_khenifra,32.37,-6.36,21.57,65.12,0.27,18.47,2.17,0.02,33.1,calcaire,olivier,floraison,600,0.0
2023-06-09,beni_mellal_khenifra,32.37,-6.36,20.36,53.78,0.01,25.44,1.7,0.03,61.1,argilo-limoneux,blé,maturité,350,0.0
2023-06-10,beni_mellal_khenifra,32.37,-6.36,21.1,63.3,0.18,23.68,2.16,0.03,15.3,sableux,olivier,fructification,600,0.0
2023-06-11,beni_mellal_khenifra,32.37,-6.36,22.41,58.08,0.08,29.77,2.03,0.03,43.4,limoneux,pomme_de_terre,tubérisation,500,0.0
2023-06-12,beni_mellal_khenifra,32.37,-6.36,22.92,51.58,0.04,29.85,2.17,0.03,58.7,calcaire,betterave,croissance,450,0.0
2023-06-13,beni_mellal_khenifra,32.37,-6.36,21.01,54.04,0.07,29.92,2.01,0.02,58.9,argileux,olivier,fructification,600,0.0
2023-06-14,beni_mellal_khenifra,32.37,-6.36,22.74,43.68,0.03,31.23,1.91,0.02,22.0,calcaire,blé,tallage,350,0.0
2023-06-15,beni_mellal_khenifra,32.37,-6.36,27.49,34.95,0.0,30.48,1.53,0.02,65.5,calcaire,blé,maturité,350,0.01
2023-06-16,beni_mellal_khenifra,32.37,-6.36,29.82,30.91,0.0,29.25,1.51,0.01,34.6,argileux,olivier,fructification,600,0.01
2023-06-17,beni_mellal_khenifra,32.37,-6.36,29.13,33.9,0.0,28.98,1.93,0.01,46.6,calcaire,pomme_de_terre,croissance,500,0.01
2023-06-18,beni_mellal_khenifra,32.37,-6.36,25.09,47.16,0.02,29.46,2.19,0.01,20.0,argileux,betterave,croissance,450,0.0
2023-06-19,beni_mellal_khenifra,32.37,-6.36,23.73,49.41,0.01,29.46,2.46,0.01,38.7,calcaire,olivier,repos,600,0.0
2023-06-20,beni_mellal_khenifra,32.37,-6.36,23.03,54.91,0.51,27.62,2.32,0.0,51.3,calcaire,olivier,fructification,600,0.0
2023-06-21,beni_mellal_khenifra,32.37,-6.36,23.75,49.65,0.03,28.08,2.04,0.0,23.9,argilo-limoneux,blé,épiaison,350,0.0
2023-06-22,beni_mellal_khenifra,32.37,-6.36,26.4,41.06,0.01,29.85,2.18,0.0,37.4,argilo-limoneux,olivier,fructification,600,0.0
2023-06-23,beni_mellal_khenifra,32.37,-6.36,30.37,30.87,0.01,29.8,1.02,0.0,33.5,limoneux,betterave,grossissement,450,0.0
2023-06-24,beni_mellal_khenifra,32.37,-6.36,31.73,19.38,0.0,30.06,1.87,0.0,58.7,sableux,olivier,repos,600,0.0
2023-06-25,beni_mellal_khenifra,32.37,-6.36,32.25,16.92,0.0,28.71,1.7,0.0,32.3,argilo-limoneux,olivier,maturité,600,0.0
2023-06-26,beni_mellal_khenifra,32.37,-6.36,32.78,17.62,0.05,28.24,1.6,0.0,65.1,sableux,olivier,maturité,600,0.0
2023-06-27,beni_mellal_khenifra,32.37,-6.36,32.49,17.82,0.13,29.78,2.04,0.0,27.5,sableux,pomme_de_terre,germination,500,0.0
2023-06-28,beni_mellal_khenifra,32.37,-6.36,30.77,21.1,0.0,30.6,2.16,0.0,71.0,argileux,olivier,fructification,600,0.0
2023-06-29,beni_mellal_khenifra,32.37,-6.36,29.62,26.09,0.0,27.95,2.07,0.0,15.4,argileux,pomme_de_terre,maturité,500,0.0
2023-06-30,beni_mellal_khenifra,32.37,-6.36,28.97,29.53,0.0,27.41,1.81,0.0,48.3,sableux,betterave,maturité,450,0.0
2023-07-01,beni_mellal_khenifra,32.37,-6.36,29.77,23.33,0.0,29.07,1.8,0.0,26.2,sableux,pomme_de_terre,croissance,500,0.0
2023-07-02,beni_mellal_khenifra,32.37,-6.36,31.43,20.96,0.0,29.82,2.21,0.0,44.4,calcaire,olivier,fructification,600,0.0
2023-07-03,beni_mellal_khenifra,32.37,-6.36,30.45,23.65,0.0,30.35,1.97,0.0,48.6,argilo-limoneux,betterave,grossissement,450,0.0
2023-07-04,beni_mellal_khenifra,32.37,-6.36,29.83,24.39,0.0,30.06,1.99,0.0,62.5,argileux,olivier,floraison,600,0.0
2023-07-05,beni_mellal_khenifra,32.37,-6.36,30.26,24.22,0.0,30.13,2.13,0.0,72.4,limoneux,maïs,floraison,650,0.0
2023-07-06,beni_mellal_khenifra,32.37,-6.36,29.69,22.49,0.0,30.27,2.03,0.0,40.0,limoneux,olivier,repos,600,0.0
2023-07-07,beni_mellal_khenifra,32.37,-6.36,26.78,36.57,0.0,29.92,2.35,0.0,22.2,argileux,olivier,floraison,600,0.0
2023-07-08,beni_mellal_khenifra,32.37,-6.36,27.57,34.63,0.0,29.17,2.29,0.0,50.9,argileux,betterave,maturité,450,0.0
2023-07-09,beni_mellal_khenifra,32.37,-6.36,31.28,22.8,0.0,27.06,1.68,0.0,41.2,calcaire,betterave,maturité,450,0.0
2023-07-10,beni_mellal_khenifra,32.37,-6.36,34.89,13.42,0.0,27.59,2.14,0.0,37.4,argileux,betterave,maturité,450,0.0
2023-07-11,beni_mellal_khenifra,32.37,-6.36,35.31,15.95,0.0,28.41,2.15,0.0,24.8,limoneux,pomme_de_terre,germination,500,0.0
2023-07-12,beni_mellal_khenifra,32.37,-6.36,35.1,18.57,0.01,28.18,1.85,0.0,42.7,limoneux,blé,tallage,350,0.0
2023-07-13,beni_mellal_khenifra,32.37,-6.36,33.84,16.65,0.0,28.39,1.93,0.0,18.2,sableux,maïs,floraison,650,0.0
2023-07-14,beni_mellal_khenifra,32.37,-6.36,32.59,15.57,0.0,29.53,2.55,0.0,17.9,limoneux,betterave,maturité,450,0.0
2023-07-15,beni_mellal_khenifra,32.37,-6.36,29.13,29.65,0.01,29.06,2.03,0.0,26.6,calcaire,betterave,germination,450,0.0
2023-07-16,beni_mellal_khenifra,32.37,-6.36,31.37,22.14,0.0,30.02,1.86,0.0,60.2,calcaire,maïs,germination,650,0.0
2023-07-17,beni_mellal_khenifra,32.37,-6.36,33.49,15.42,0.0,28.9,2.28,0.0,64.6,limoneux,pomme_de_terre,tubérisation,500,0.0
2023-07-18,beni_mellal_khenifra,32.37,-6.36,33.02,29.16,1.72,21.21,1.88,0.0,20.8,limoneux,betterave,grossissement,450,0.0
2023-07-19,beni_mellal_khenifra,32.37,-6.36,33.54,28.65,0.01,28.06,2.42,0.0,15.8,sableux,pomme_de_terre,tubérisation,500,0.0
2023-07-20,beni_mellal_khenifra,32.37,-6.36,31.9,25.87,0.0,28.71,2.13,0.0,61.7,limoneux,pomme_de_terre,tubérisation,500,0.0
2023-07-21,beni_mellal_khenifra,32.37,-6.36,30.09,30.55,0.02,28.01,2.09,0.0,21.1,sableux,olivier,fructification,600,0.0
2023-07-22,beni_mellal_khenifra,32.37,-6.36,30.46,25.52,0.01,27.16,1.71,0.0,62.7,sableux,maïs,croissance,650,0.0
2023-07-23,beni_mellal_khenifra,32.37,-6.36,31.79,23.96,0.0,28.07,2.01,0.0,42.6,argilo-limoneux,pomme_de_terre,germination,500,0.0
2023-07-24,beni_mellal_khenifra,32.37,-6.36,28.54,34.81,0.01,27.62,2.05,0.0,70.4,sableux,blé,germination,350,0.0
2023-07-25,beni_mellal_khenifra,32.37,-6.36,28.06,33.17,0.0,29.08,2.06,0.0,56.5,limoneux,olivier,fructification,600,0.0
2023-07-26,beni_mellal_khenifra,32.37,-6.36,27.92,36.28,0.0,28.9,2.3,0.0,46.4,calcaire,maïs,maturité,650,0.0
2023-07-27,beni_mellal_khenifra,32.37,-6.36,26.57,38.04,0.0,28.88,2.49,0.0,16.7,limoneux,betterave,croissance,450,0.0
2023-07-28,beni_mellal_khenifra,32.37,-6.36,28.72,32.58,0.0,27.82,1.93,0.0,66.4,sableux,blé,tallage,350,0.0
2023-07-29,beni_mellal_khenifra,32.37,-6.36,31.66,24.06,0.0,27.13,1.97,0.0,22.5,limoneux,maïs,croissance,650,0.0
2023-07-30,beni_mellal_khenifra,32.37,-6.36,32.73,23.82,0.0,27.91,1.6,0.0,56.4,argilo-limoneux,maïs,germination,650,0.0
2023-07-31,beni_mellal_khenifra,32.37,-6.36,32.67,21.79,0.0,28.25,1.93,0.0,61.5,argileux,blé,germination,350,0.0
2023-08-01,beni_mellal_khenifra,32.37,-6.36,30.9,21.22,0.0,28.9,1.73,0.0,21.5,sableux,olivier,repos,600,0.0
2023-08-02,beni_mellal_khenifra,32.37,-6.36,29.04,28.97,0.0,28.75,2.15,0.0,22.1,argilo-limoneux,pomme_de_terre,germination,500,0.0
2023-08-03,beni_mellal_khenifra,32.37,-6.36,27.64,34.61,0.0,28.78,2.46,0.0,33.1,argileux,betterave,germination,450,0.0
2023-08-04,beni_mellal_khenifra,32.37,-6.36,29.37,28.01,0.0,28.86,2.27,0.0,70.2,argileux,blé,germination,350,0.0
2023-08-05,beni_mellal_khenifra,32.37,-6.36,34.59,13.76,0.0,28.52,1.8,0.0,55.2,sableux,maïs,croissance,650,0.0
2023-08-06,beni_mellal_khenifra,32.37,-6.36,35.45,15.68,0.0,24.0,1.64,0.0,65.8,sableux,blé,germination,350,0.0
2023-08-07,beni_mellal_khenifra,32.37,-6.36,34.93,20.29,0.22,22.54,1.79,0.0,24.6,limoneux,betterave,grossissement,450,0.0
2023-08-08,beni_mellal_khenifra,32.37,-6.36,34.39,20.41,0.02,22.4,2.19,0.0,49.2,calcaire,pomme_de_terre,croissance,500,0.0
2023-08-09,beni_mellal_khenifra,32.37,-6.36,35.27,22.14,0.29,24.77,2.56,0.0,28.0,calcaire,blé,germination,350,0.0
2023-08-10,beni_mellal_khenifra,32.37,-6.36,34.94,24.99,1.35,24.9,1.79,0.0,69.1,sableux,maïs,floraison,650,0.0
2023-08-11,beni_mellal_khenifra,32.37,-6.36,34.41,25.43,0.43,19.71,1.87,0.0,70.5,argileux,pomme_de_terre,germination,500,0.0
2023-08-12,beni_mellal_khenifra,32.37,-6.36,34.42,19.56,0.03,23.19,2.07,0.0,56.9,limoneux,pomme_de_terre,maturité,500,0.0
2023-08-13,beni_mellal_khenifra,32.37,-6.36,34.47,14.65,0.0,26.48,1.65,0.0,25.9,argileux,maïs,maturité,650,0.0
2023-08-14,beni_mellal_khenifra,32.37,-6.36,32.97,18.22,0.0,25.0,1.17,0.0,27.9,argilo-limoneux,betterave,maturité,450,0.0
2023-08-15,beni_mellal_khenifra,32.37,-6.36,31.83,23.4,0.03,27.24,2.04,0.0,60.7,argileux,maïs,maturité,650,0.0
2023-08-16,beni_mellal_khenifra,32.37,-6.36,30.97,22.89,0.03,26.85,2.16,0.0,21.6,argilo-limoneux,betterave,germination,450,0.0
2023-08-17,beni_mellal_khenifra,32.37,-6.36,31.56,20.75,0.04,26.21,2.11,0.0,57.3,limoneux,maïs,maturité,650,0.0
2023-08-18,beni_mellal_khenifra,32.37,-6.36,32.85,21.2,0.0,25.08,2.31,0.0,34.7,argileux,pomme_de_terre,germination,500,0.0
2023-08-19,beni_mellal_khenifra,32.37,-6.36,33.35,19.37,0.0,23.31,1.99,0.0,42.4,limoneux,blé,maturité,350,0.0
2023-08-20,beni_mellal_khenifra,32.37,-6.36,33.66,19.73,0.05,24.35,1.62,0.0,48.2,sableux,betterave,maturité,450,0.0
2023-08-21,beni_mellal_khenifra,32.37,-6.36,32.44,20.98,0.0,26.53,1.55,0.0,66.4,sableux,betterave,maturité,450,0.0
2023-08-22,beni_mellal_khenifra,32.37,-6.36,32.96,18.41,0.1,24.77,1.65,0.0,15.8,sableux,olivier,fructification,600,0.0
2023-08-23,beni_mellal_khenifra,32.37,-6.36,32.73,23.82,0.05,23.87,1.95,0.0,41.3,argilo-limoneux,olivier,repos,600,0.0
2023-08-24,beni_mellal_khenifra,32.37,-6.36,33.17,22.4,0.01,25.66,2.31,0.0,38.7,sableux,blé,germination,350,0.0
2023-08-25,beni_mellal_khenifra,32.37,-6.36,33.16,21.88,0.0,26.12,2.06,0.0,18.9,sableux,pomme_de_terre,germination,500,0.0
2023-08-26,beni_mellal_khenifra,32.37,-6.36,30.8,24.28,0.02,23.83,1.9,0.0,50.7,sableux,maïs,floraison,650,0.0
2023-08-27,beni_mellal_khenifra,32.37,-6.36,27.64,32.98,0.0,26.21,2.29,0.0,65.3,sableux,olivier,repos,600,0.0
2023-08-28,beni_mellal_khenifra,32.37,-6.36,27.02,24.86,0.0,26.93,1.96,0.0,50.6,calcaire,olivier,fructification,600,0.0
2023-08-29,beni_mellal_khenifra,32.37,-6.36,27.12,25.11,0.01,26.55,1.93,0.0,55.0,argilo-limoneux,olivier,fructification,600,0.0
